miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	22403	3668.016283	N
hsa-let-7a-2	45173	7396.121036	N
hsa-let-7a-3	22501	3684.061705	N
hsa-let-7b	24925	4080.940314	N
hsa-let-7c	2478	405.719964	N
hsa-let-7d	1121	183.539984	N
hsa-let-7e	7556	1237.134805	N
hsa-let-7f-1	57	9.332542	N
hsa-let-7f-2	31048	5083.451750	N
hsa-let-7g	2846	465.972162	N
hsa-let-7i	3650	597.610116	N
hsa-mir-1-1	0	0.000000	N
hsa-mir-1-2	94	15.390507	N
hsa-mir-100	16947	2774.711956	N
hsa-mir-101-1	33756	5526.829338	N
hsa-mir-101-2	212	34.710505	N
hsa-mir-103-1	84648	13859.315375	Y
hsa-mir-103-1-as	0	0.000000	N
hsa-mir-103-2	28	4.584406	N
hsa-mir-103-2-as	0	0.000000	N
hsa-mir-105-1	2	0.327458	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	109	17.846439	Y
hsa-mir-106b	1149	188.124390	N
hsa-mir-107	302	49.446097	Y
hsa-mir-10a	73320	12004.595540	N
hsa-mir-10b	20530	3361.352243	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	1	0.163729	N
hsa-mir-1180	81	13.262033	N
hsa-mir-1181	0	0.000000	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	5	0.818644	N
hsa-mir-1185-2	3	0.491186	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	1	0.163729	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	36	5.894237	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	1	0.163729	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	2	0.327458	N
hsa-mir-1229	2	0.327458	N
hsa-mir-1231	2	0.327458	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.163729	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1245	3	0.491186	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	39	6.385423	N
hsa-mir-1248	3	0.491186	N
hsa-mir-1249	14	2.292203	N
hsa-mir-1250	1	0.163729	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254	1	0.163729	N
hsa-mir-1255a	1	0.163729	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	1	0.163729	N
hsa-mir-125a	5015	821.099927	N
hsa-mir-125b-1	2103	344.321664	N
hsa-mir-125b-2	27	4.420678	N
hsa-mir-126	11641	1905.966949	N
hsa-mir-1260	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	1	0.163729	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	19	3.110847	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268	0	0.000000	N
hsa-mir-1269	0	0.000000	N
hsa-mir-127	3848	630.028418	N
hsa-mir-1270-1	1	0.163729	N
hsa-mir-1270-2	0	0.000000	N
hsa-mir-1271	6	0.982373	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1274a	0	0.000000	N
hsa-mir-1274b	2	0.327458	N
hsa-mir-1275	0	0.000000	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	1	0.163729	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	181	29.634913	N
hsa-mir-128-2	138	22.594574	N
hsa-mir-1280	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	134	21.939659	N
hsa-mir-1288	1	0.163729	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	23	3.765762	N
hsa-mir-129-2	35	5.730508	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	0	0.000000	N
hsa-mir-1292	1	0.163729	N
hsa-mir-1293	1	0.163729	N
hsa-mir-1294	2	0.327458	N
hsa-mir-1295	1	0.163729	N
hsa-mir-1296	11	1.801017	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	30	4.911864	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	2	0.327458	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	18	2.947118	N
hsa-mir-1307	2572	421.110471	N
hsa-mir-130a	567	92.834229	N
hsa-mir-130b	168	27.506438	N
hsa-mir-132	318	52.065758	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	49	8.022711	Y
hsa-mir-133a-2	1	0.163729	Y
hsa-mir-133b	5	0.818644	Y
hsa-mir-134	997	163.237613	N
hsa-mir-135a-1	1	0.163729	N
hsa-mir-135a-2	0	0.000000	N
hsa-mir-135b	514	84.156603	N
hsa-mir-136	841	137.695920	N
hsa-mir-137	6	0.982373	N
hsa-mir-138-1	5	0.818644	N
hsa-mir-138-2	3	0.491186	N
hsa-mir-139	423	69.257282	N
hsa-mir-140	4761	779.512812	N
hsa-mir-141	8218	1345.523270	N
hsa-mir-142	6354	1040.332789	N
hsa-mir-143	241797	39589.132403	N
hsa-mir-144	365	59.761012	N
hsa-mir-145	5694	932.271781	N
hsa-mir-1468	4	0.654915	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	513	83.992874	N
hsa-mir-146b	10806	1769.253402	N
hsa-mir-147	0	0.000000	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147b	2	0.327458	N
hsa-mir-148a	158329	25923.017011	N
hsa-mir-148b	594	97.254907	N
hsa-mir-149	647	105.932533	N
hsa-mir-150	2453	401.626744	N
hsa-mir-151	8025	1313.923612	N
hsa-mir-152	550	90.050839	N
hsa-mir-153-1	1	0.163729	N
hsa-mir-153-2	14	2.292203	N
hsa-mir-1537	0	0.000000	N
hsa-mir-1538	1	0.163729	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	161	26.360337	N
hsa-mir-155	1012	165.693545	N
hsa-mir-15a	824	134.912530	N
hsa-mir-15b	576	94.307788	N
hsa-mir-16-1	1383	226.436929	N
hsa-mir-16-2	28	4.584406	N
hsa-mir-17	3894	637.559943	Y
hsa-mir-181a-1	25039	4099.605397	N
hsa-mir-181a-2	2621	429.133182	N
hsa-mir-181b-1	4966	813.077216	N
hsa-mir-181b-2	42	6.876610	N
hsa-mir-181c	681	111.499312	N
hsa-mir-181d	179	29.307455	N
hsa-mir-182	30141	4934.949730	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	11995	1963.926944	N
hsa-mir-184	2	0.327458	N
hsa-mir-185	425	69.584740	N
hsa-mir-186	787	128.854565	N
hsa-mir-187	98	16.045422	N
hsa-mir-188	11	1.801017	N
hsa-mir-18a	62	10.151186	N
hsa-mir-18b	2	0.327458	N
hsa-mir-190	10	1.637288	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190b	2	0.327458	N
hsa-mir-191	1834	300.278617	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	1178	192.872525	N
hsa-mir-193a	638	104.458974	N
hsa-mir-193b	60	9.823728	N
hsa-mir-194-1	388	63.526774	N
hsa-mir-194-2	420	68.766096	N
hsa-mir-195	164	26.851523	N
hsa-mir-196a-1	4	0.654915	N
hsa-mir-196a-2	1	0.163729	N
hsa-mir-196b	220	36.020336	N
hsa-mir-197	727	119.030837	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	25	4.093220	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	8009	1311.303951	Y
hsa-mir-199a-2	12578	2059.380833	Y
hsa-mir-199b	14009	2293.676745	Y
hsa-mir-19a	247	40.441013	N
hsa-mir-19b-1	40	6.549152	N
hsa-mir-19b-2	1049	171.751510	N
hsa-mir-200a	2028	332.042004	N
hsa-mir-200b	2130	348.742342	N
hsa-mir-200c	49822	8157.296222	N
hsa-mir-202	1	0.163729	N
hsa-mir-203	11516	1885.500849	N
hsa-mir-204	26	4.256949	N
hsa-mir-205	268	43.879318	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	2507	410.468099	N
hsa-mir-20b	68	11.133558	N
hsa-mir-21	4226059	691927.564415	N
hsa-mir-210	4575	749.059255	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	2	0.327458	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	2	0.327458	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	14	2.292203	N
hsa-mir-214	247	40.441013	N
hsa-mir-215	5	0.818644	N
hsa-mir-216a	18	2.947118	N
hsa-mir-216b	17	2.783390	N
hsa-mir-217	645	105.605075	N
hsa-mir-218-1	4	0.654915	N
hsa-mir-218-2	186	30.453557	N
hsa-mir-219-1	0	0.000000	N
hsa-mir-219-2	0	0.000000	N
hsa-mir-22	253467	41499.847487	N
hsa-mir-221	777	127.217277	N
hsa-mir-222	290	47.481352	N
hsa-mir-223	555	90.869483	N
hsa-mir-224	346	56.650164	N
hsa-mir-2276	0	0.000000	N
hsa-mir-2277	1	0.163729	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	101	16.536609	N
hsa-mir-23a	12635	2068.713375	Y
hsa-mir-23b	7277	1191.454470	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	134	21.939659	N
hsa-mir-24-2	9289	1520.876814	N
hsa-mir-25	16122	2639.635697	N
hsa-mir-26a-1	5	0.818644	N
hsa-mir-26a-2	9618	1574.743588	N
hsa-mir-26b	2105	344.649122	N
hsa-mir-27a	6450	1056.050753	Y
hsa-mir-27b	11103	1817.880855	Y
hsa-mir-28	9352	1531.191728	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	7	1.146102	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	46	7.531525	N
hsa-mir-29a	30517	4996.511758	N
hsa-mir-29b-1	2662	435.846063	Y
hsa-mir-29b-2	2808	459.750467	N
hsa-mir-29c	10207	1671.179851	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	90	14.735592	N
hsa-mir-301b	10	1.637288	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3065	1549	253.615910	N
hsa-mir-3074	15	2.455932	N
hsa-mir-30a	45943	7522.192211	Y
hsa-mir-30b	4473	732.358918	N
