miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	26197	7052.669553	N
hsa-let-7a-2	53160	14311.559088	N
hsa-let-7a-3	26761	7204.507764	N
hsa-let-7b	58131	15649.835239	N
hsa-let-7c	13831	3723.536000	N
hsa-let-7d	2757	742.230406	N
hsa-let-7e	6282	1691.219229	N
hsa-let-7f-1	75	20.191252	N
hsa-let-7f-2	46892	12624.108893	N
hsa-let-7g	3391	912.913786	N
hsa-let-7i	2829	761.614008	N
hsa-mir-1-1	0	0.000000	N
hsa-mir-1-2	3	0.807650	N
hsa-mir-100	4280	1152.247421	Y
hsa-mir-101-1	30736	8274.644096	N
hsa-mir-101-2	101	27.190885	N
hsa-mir-103-1	68836	18531.799875	Y
hsa-mir-103-1-as	0	0.000000	N
hsa-mir-103-2	39	10.499451	N
hsa-mir-103-2-as	0	0.000000	N
hsa-mir-105-1	1184	318.752558	N
hsa-mir-105-2	1239	333.559475	N
hsa-mir-106a	155	41.728587	Y
hsa-mir-106b	2727	734.153906	N
hsa-mir-107	377	101.494691	Y
hsa-mir-10a	416273	112067.638000	N
hsa-mir-10b	17536	4720.983825	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	119	32.036786	N
hsa-mir-1181	1	0.269217	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	1	0.269217	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	5	1.346083	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	8	2.153733	N
hsa-mir-1229	11	2.961384	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1245	2	0.538433	N
hsa-mir-1246	2	0.538433	N
hsa-mir-1247	18	4.845900	N
hsa-mir-1248	9	2.422950	N
hsa-mir-1249	12	3.230600	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	4	1.076867	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254	1	0.269217	N
hsa-mir-1255a	2	0.538433	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.269217	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	2087	561.855226	N
hsa-mir-125b-1	1408	379.057095	N
hsa-mir-125b-2	166	44.689970	N
hsa-mir-126	4190	1128.017919	N
hsa-mir-1260	0	0.000000	N
hsa-mir-1260b	2	0.538433	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	1	0.269217	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	43	11.576318	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268	0	0.000000	N
hsa-mir-1269	8354	2249.036204	N
hsa-mir-127	1000	269.216687	N
hsa-mir-1270-1	24	6.461200	N
hsa-mir-1270-2	20	5.384334	N
hsa-mir-1271	12	3.230600	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1274a	0	0.000000	N
hsa-mir-1274b	8	2.153733	N
hsa-mir-1275	1	0.269217	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	4	1.076867	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	359	96.648791	N
hsa-mir-128-2	310	83.457173	N
hsa-mir-1280	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	4	1.076867	N
hsa-mir-1283-2	2	0.538433	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	291	78.342056	N
hsa-mir-1288	5	1.346083	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	1	0.269217	N
hsa-mir-129-2	3	0.807650	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	1	0.269217	N
hsa-mir-1292	6	1.615300	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295	14	3.769034	N
hsa-mir-1296	8	2.153733	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	133	35.805819	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	1	0.269217	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	51	13.730051	N
hsa-mir-1307	9233	2485.677672	N
hsa-mir-130a	542	145.915444	N
hsa-mir-130b	129	34.728953	N
hsa-mir-132	176	47.382137	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	0	0.000000	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	1	0.269217	N
hsa-mir-133a-2	0	0.000000	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	341	91.802890	N
hsa-mir-135a-1	0	0.000000	N
hsa-mir-135a-2	0	0.000000	N
hsa-mir-135b	30	8.076501	N
hsa-mir-136	44	11.845534	N
hsa-mir-137	1	0.269217	N
hsa-mir-138-1	2	0.538433	N
hsa-mir-138-2	1	0.269217	N
hsa-mir-139	63	16.960651	N
hsa-mir-140	2451	659.850100	N
hsa-mir-141	4007	1078.751265	N
hsa-mir-142	16898	4549.223579	N
hsa-mir-143	72868	19617.281558	N
hsa-mir-144	423	113.878659	N
hsa-mir-145	926	249.294652	N
hsa-mir-1468	2	0.538433	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	528	142.146411	N
hsa-mir-146b	4569	1230.051043	N
hsa-mir-147	0	0.000000	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147b	5	1.346083	N
hsa-mir-148a	127215	34248.400853	N
hsa-mir-148b	980	263.832353	N
hsa-mir-149	36	9.691801	N
hsa-mir-150	4745	1277.433180	N
hsa-mir-151	12701	3419.321143	N
hsa-mir-152	892	240.141285	N
hsa-mir-153-1	2	0.538433	N
hsa-mir-153-2	39	10.499451	N
hsa-mir-1537	1	0.269217	N
hsa-mir-1538	1	0.269217	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	7	1.884517	N
hsa-mir-155	2967	798.765911	N
hsa-mir-15a	1053	283.485172	N
hsa-mir-15b	1777	478.398053	N
hsa-mir-16-1	4777	1286.048114	N
hsa-mir-16-2	57	15.345351	N
hsa-mir-17	2382	641.274149	Y
hsa-mir-181a-1	6195	1667.797377	N
hsa-mir-181a-2	2138	575.585277	N
hsa-mir-181b-1	2430	654.196550	N
hsa-mir-181b-2	9	2.422950	N
hsa-mir-181c	110	29.613836	N
hsa-mir-181d	42	11.307101	N
hsa-mir-182	60265	16224.343650	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	40698	10956.580733	N
hsa-mir-184	3	0.807650	N
hsa-mir-185	551	148.338395	N
hsa-mir-186	753	202.720165	N
hsa-mir-187	13	3.499817	N
hsa-mir-188	36	9.691801	N
hsa-mir-18a	50	13.460834	Y
hsa-mir-18b	15	4.038250	Y
hsa-mir-190	5	1.346083	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190b	1	0.269217	N
hsa-mir-191	4070	1095.711917	N
hsa-mir-1910	4	1.076867	N
hsa-mir-1911	3	0.807650	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	1080	290.754022	Y
hsa-mir-193a	3230	869.569899	N
hsa-mir-193b	163	43.882320	N
hsa-mir-194-1	181	48.728220	N
hsa-mir-194-2	200	53.843337	N
hsa-mir-195	79	21.268118	N
hsa-mir-196a-1	758	204.066249	N
hsa-mir-196a-2	29	7.807284	N
hsa-mir-196b	1517	408.401714	N
hsa-mir-197	1756	472.744503	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	58	15.614568	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	1894	509.896405	Y
hsa-mir-199a-2	3285	884.376817	Y
hsa-mir-199b	4495	1210.129009	Y
hsa-mir-19a	43	11.576318	N
hsa-mir-19b-1	35	9.422584	N
hsa-mir-19b-2	241	64.881222	N
hsa-mir-200a	292	78.611273	N
hsa-mir-200b	181	48.728220	N
hsa-mir-200c	22853	6152.408951	N
hsa-mir-202	1	0.269217	N
hsa-mir-203	5356	1441.924576	N
hsa-mir-204	1	0.269217	N
hsa-mir-205	16222	4367.233099	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	665	179.029097	N
hsa-mir-20b	436	117.378476	N
hsa-mir-21	1587242	427312.032909	N
hsa-mir-210	16198	4360.771898	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	13	3.499817	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	2	0.538433	N
hsa-mir-2115	3	0.807650	N
hsa-mir-2116	4	1.076867	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	15	4.038250	N
hsa-mir-214	46	12.383968	N
hsa-mir-215	19	5.115117	Y
hsa-mir-216a	4	1.076867	N
hsa-mir-216b	1	0.269217	N
hsa-mir-217	35	9.422584	N
hsa-mir-218-1	0	0.000000	N
hsa-mir-218-2	51	13.730051	N
hsa-mir-219-1	9	2.422950	N
hsa-mir-219-2	1	0.269217	N
hsa-mir-22	175961	47371.637484	N
hsa-mir-221	1564	421.054899	N
hsa-mir-222	652	175.529280	N
hsa-mir-223	790	212.681183	N
hsa-mir-224	714	192.220715	N
hsa-mir-2276	2	0.538433	N
hsa-mir-2277	7	1.884517	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	402	108.225108	N
hsa-mir-23a	10186	2742.241175	Y
hsa-mir-23b	2637	709.924404	Y
hsa-mir-23c	1	0.269217	N
hsa-mir-24-1	48	12.922401	N
hsa-mir-24-2	6329	1703.872413	N
hsa-mir-25	27968	7529.452306	N
hsa-mir-26a-1	2	0.538433	N
hsa-mir-26a-2	9560	2573.711529	N
hsa-mir-26b	4370	1176.476923	N
hsa-mir-27a	5262	1416.618208	Y
hsa-mir-27b	3724	1002.562943	Y
hsa-mir-28	9929	2673.052486	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	18	4.845900	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	4	1.076867	N
hsa-mir-29a	37494	10094.010467	N
hsa-mir-29b-1	1948	524.434107	Y
hsa-mir-29b-2	1958	527.126273	Y
hsa-mir-29c	8232	2216.191768	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	280	75.380672	N
hsa-mir-301b	10	2.692167	N
