miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	44121	8976.624886	N
hsa-let-7a-2	87994	17902.793006	N
hsa-let-7a-3	44251	9003.073997	N
hsa-let-7b	50232	10219.936567	N
hsa-let-7c	9267	1885.414719	N
hsa-let-7d	3419	695.611625	N
hsa-let-7e	7110	1446.562928	N
hsa-let-7f-1	168	34.180390	N
hsa-let-7f-2	67511	13735.430355	N
hsa-let-7g	4835	983.703482	N
hsa-let-7i	2736	556.652063	N
hsa-mir-1-1	0	0.000000	N
hsa-mir-1-2	128	26.042202	N
hsa-mir-100	37762	7682.856439	N
hsa-mir-101-1	53493	10883.402349	N
hsa-mir-101-2	509	103.558443	N
hsa-mir-103-1	125746	25583.614898	Y
hsa-mir-103-1-as	0	0.000000	N
hsa-mir-103-2	74	15.055648	N
hsa-mir-103-2-as	0	0.000000	N
hsa-mir-105-1	258	52.491313	N
hsa-mir-105-2	253	51.474039	N
hsa-mir-106a	77	15.666012	Y
hsa-mir-106b	4028	819.515538	N
hsa-mir-107	450	91.554616	Y
hsa-mir-10a	106233	21613.603307	N
hsa-mir-10b	8047	1637.199983	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	156	31.738933	N
hsa-mir-1181	3	0.610364	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	44	8.952007	N
hsa-mir-1224	8	1.627638	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	3	0.610364	N
hsa-mir-1227	1	0.203455	N
hsa-mir-1228	16	3.255275	N
hsa-mir-1229	1	0.203455	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	2	0.406909	N
hsa-mir-124-2	1	0.203455	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	2	0.406909	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1245	4	0.813819	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	13	2.644911	N
hsa-mir-1248	9	1.831092	N
hsa-mir-1249	9	1.831092	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	4	0.813819	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254	1	0.203455	N
hsa-mir-1255a	1	0.203455	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.203455	N
hsa-mir-1257	1	0.203455	N
hsa-mir-1258	1	0.203455	N
hsa-mir-125a	5201	1058.167903	N
hsa-mir-125b-1	4312	877.296673	N
hsa-mir-125b-2	88	17.904014	N
hsa-mir-126	40431	8225.877037	N
hsa-mir-1260	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	3	0.610364	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	30	6.103641	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268	0	0.000000	N
hsa-mir-1269	86	17.497104	N
hsa-mir-127	964	196.130332	N
hsa-mir-1270-1	6	1.220728	N
hsa-mir-1270-2	13	2.644911	N
hsa-mir-1271	11	2.238002	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1274a	0	0.000000	N
hsa-mir-1274b	13	2.644911	N
hsa-mir-1275	5	1.017274	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	14	2.848366	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	409	83.212973	N
hsa-mir-128-2	298	60.629501	N
hsa-mir-1280	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	1	0.203455	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	0	0.000000	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	119	24.211109	N
hsa-mir-1288	2	0.406909	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	18	3.662185	N
hsa-mir-129-2	18	3.662185	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	1	0.203455	N
hsa-mir-1292	6	1.220728	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295	0	0.000000	N
hsa-mir-1296	27	5.493277	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	1	0.203455	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	82	16.683286	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
