miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	27474	5334.129615	N
hsa-let-7a-2	54764	10632.535278	Y
hsa-let-7a-3	27480	5335.294527	N
hsa-let-7b	112407	21824.033910	N
hsa-let-7c	11167	2168.094395	Y
hsa-let-7d	2621	508.872160	N
hsa-let-7e	4378	849.997068	N
hsa-let-7f-1	61	11.843267	N
hsa-let-7f-2	25553	4961.163793	N
hsa-let-7g	1959	380.343595	N
hsa-let-7i	3357	651.767967	N
hsa-mir-1-1	0	0.000000	N
hsa-mir-1-2	40	7.766076	N
hsa-mir-100	34100	6620.580180	Y
hsa-mir-101-1	59976	11644.455041	N
hsa-mir-101-2	84	16.308761	N
hsa-mir-103-1	71909	13961.269800	Y
hsa-mir-103-1-as	0	0.000000	N
hsa-mir-103-2	29	5.630405	N
hsa-mir-103-2-as	0	0.000000	N
hsa-mir-105-1	38	7.377773	N
hsa-mir-105-2	32	6.212861	N
hsa-mir-106a	11	2.135671	Y
hsa-mir-106b	2737	531.393782	N
hsa-mir-107	418	81.155499	Y
hsa-mir-10a	191900	37257.751806	N
hsa-mir-10b	35112	6817.061915	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	0	0.000000	N
hsa-mir-1180	98	19.026887	N
hsa-mir-1181	1	0.194152	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	12	2.329823	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	1	0.194152	N
hsa-mir-1197	14	2.718127	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	2	0.388304	N
hsa-mir-1224	3	0.582456	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	10	1.941519	N
hsa-mir-1227	1	0.194152	N
hsa-mir-1228	17	3.300582	N
hsa-mir-1229	11	2.135671	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.194152	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1245	12	2.329823	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	247	47.955522	N
hsa-mir-1248	7	1.359063	N
hsa-mir-1249	10	1.941519	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	3	0.582456	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254	5	0.970760	N
hsa-mir-1255a	3	0.582456	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	3	0.582456	N
hsa-mir-125a	2928	568.476797	N
hsa-mir-125b-1	3598	698.558577	N
hsa-mir-125b-2	123	23.880685	N
hsa-mir-126	5418	1051.915056	N
hsa-mir-1260	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	3	0.582456	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	151	29.316939	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268	0	0.000000	N
hsa-mir-1269	3204	622.062724	N
hsa-mir-127	52434	10180.161325	N
hsa-mir-1270-1	3	0.582456	N
hsa-mir-1270-2	3	0.582456	N
hsa-mir-1271	32	6.212861	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1274a	0	0.000000	N
hsa-mir-1274b	43	8.348532	N
hsa-mir-1275	2	0.388304	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	2	0.388304	N
hsa-mir-1278	1	0.194152	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	372	72.224511	N
hsa-mir-128-2	235	45.625699	N
hsa-mir-1280	0	0.000000	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	2	0.388304	N
hsa-mir-1285-1	0	0.000000	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	959	186.191683	N
hsa-mir-1288	4	0.776608	N
hsa-mir-1289-1	2	0.388304	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	3	0.582456	N
hsa-mir-129-2	3	0.582456	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	1	0.194152	N
hsa-mir-1292	2	0.388304	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295	11	2.135671	N
hsa-mir-1296	46	8.930988	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	84	16.308761	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
